지점,일시,기온(℃),0.1mm 일 누적 강수량(mm),0.5mm 일 누적 강수량(mm),풍향(16방위),풍속(m/s),상대습도(%),현지기압(hPa),해면기압(hPa),일 누적 일사(hr),일 누적 일조(MJ/m2)
1563,2021-02-22 18:40,4.3,,0,336.7,4.7,27.5,,,,
1563,2021-02-22 18:50,3.8,,0,338.2,3.9,28.6,,,,
1563,2021-02-22 19:00,3.4,,0,310.7,6.5,29.2,,,,
1563,2021-02-22 19:10,3.1,,0,297,3.7,30.3,,,,
1563,2021-02-22 19:20,2.8,,0,298.8,4.4,30.9,,,,
1563,2021-02-22 19:30,2.5,,0,332.5,4.6,33.1,,,,
1563,2021-02-22 19:40,2.3,,0,322.3,6.9,32,,,,
1563,2021-02-22 19:50,2.1,,0,318.8,3.6,30.7,,,,
1563,2021-02-22 20:00,1.8,,0,342,4.3,31,,,,
1563,2021-02-22 20:10,1.7,,0,340.6,4.2,29.4,,,,
1563,2021-02-22 20:20,1.6,,0,322.3,2.4,29.2,,,,
1563,2021-02-22 20:30,1.4,,0,328,2.7,30.4,,,,
1563,2021-02-22 20:40,1.2,,0,66.4,.6,29.2,,,,
1563,2021-02-22 20:50,1.2,,0,284.4,1.2,28.3,,,,
1563,2021-02-22 21:00,1,,0,336.7,.3,29.1,,,,
1563,2021-02-22 21:10,.9,,0,328,2.1,29.9,,,,
1563,2021-02-22 21:20,.8,,0,299.5,2.8,31.2,,,,
1563,2021-02-22 21:30,.6,,0,316.7,1.4,34.1,,,,
1563,2021-02-22 21:40,.4,,0,278.4,1.5,35.2,,,,
1563,2021-02-22 21:50,.5,,0,245,1.4,33.2,,,,
1563,2021-02-22 22:00,.5,,0,277.7,1.4,32.3,,,,
1563,2021-02-22 22:10,.5,,0,317.8,2.1,32.5,,,,
1563,2021-02-22 22:20,0,,0,253.1,.3,33.6,,,,
1563,2021-02-22 22:30,-.5,,0,60.8,0,35.2,,,,
1563,2021-02-22 22:40,-.3,,0,348.3,1.4,32,,,,
1563,2021-02-22 22:50,-.1,,0,335.7,3.1,31.3,,,,
1563,2021-02-22 23:00,0,,0,295.3,1.8,29.7,,,,
1563,2021-02-22 23:10,0,,0,269.6,3.7,28.8,,,,
1563,2021-02-22 23:20,-.1,,0,343.1,6,27.7,,,,
1563,2021-02-22 23:30,-.1,,0,311.1,4.8,26.7,,,,
1563,2021-02-22 23:40,-.2,,0,310,8.2,25.4,,,,
1563,2021-02-22 23:50,-.3,,0,18.6,1.9,24.9,,,,
1563,2021-02-23 00:00,-.4,,0,340.6,3.9,25.8,,,,
1563,2021-02-23 00:10,-.5,,0,329.4,2.4,26.3,,,,
1563,2021-02-23 00:20,-.5,,0,344.8,3.8,27.2,,,,
1563,2021-02-23 00:30,-.5,,0,326.2,4,28.1,,,,
1563,2021-02-23 00:40,-.7,,0,316.7,2.5,27.5,,,,
1563,2021-02-23 00:50,-.9,,0,324.8,3.8,28.2,,,,
1563,2021-02-23 01:00,-1,,0,327.3,3.4,28.6,,,,
1563,2021-02-23 01:10,-1,,0,323.7,3,28.7,,,,
1563,2021-02-23 01:20,-1.1,,0,325.5,3.5,28.7,,,,
1563,2021-02-23 01:30,-1.3,,0,25.6,1,29.4,,,,
1563,2021-02-23 01:50,-1.5,,0,316.7,2.2,29.2,,,,
1563,2021-02-23 02:00,-1.6,,0,326.5,3.6,30.7,,,,
1563,2021-02-23 02:10,-1.6,,0,346.9,3.1,29.8,,,,
1563,2021-02-23 02:20,-1.9,,0,334.3,1.3,32.8,,,,
1563,2021-02-23 02:30,-2,,0,316.7,3.9,33.7,,,,
1563,2021-02-23 02:40,-1.8,,0,329.7,3.9,31.3,,,,
1563,2021-02-23 02:50,-1.8,,0,333.6,5.5,31.3,,,,
1563,2021-02-23 03:00,-1.9,,0,329,5.5,32,,,,
1563,2021-02-23 03:10,-1.9,,0,343.1,5.4,32,,,,
1563,2021-02-23 03:20,-2,,0,303,4,30.9,,,,
1563,2021-02-23 03:30,-2.2,,0,331.5,6,31.9,,,,
1563,2021-02-23 03:40,-2.2,,0,323.4,4,32.6,,,,
1563,2021-02-23 03:50,-2.3,,0,309.7,3.9,32.4,,,,
1563,2021-02-23 04:00,-2.3,,0,331.5,5.6,31.6,,,,
1563,2021-02-23 04:10,-2.3,,0,305.5,4.5,30.5,,,,
1563,2021-02-23 04:20,-2.4,,0,300.5,3.9,31.5,,,,
1563,2021-02-23 04:40,-2.7,,0,318.1,3.8,32,,,,
1563,2021-02-23 04:50,-2.7,,0,293.9,2.1,30.4,,,,
1563,2021-02-23 05:00,-2.7,,0,295.6,1.3,27.4,,,,
1563,2021-02-23 05:10,-2.7,,0,310.4,2.8,28.1,,,,
1563,2021-02-23 05:20,-2.8,,0,312.1,3.9,29.6,,,,
1563,2021-02-23 05:30,-2.7,,0,337.4,3.7,28.5,,,,
1563,2021-02-23 05:50,-2.9,,0,317.8,2.8,29.6,,,,
1563,2021-02-23 06:00,-3,,0,326.9,3.2,30.6,,,,
1563,2021-02-23 06:10,-3.1,,0,340.3,3.7,29.4,,,,
1563,2021-02-23 06:20,-3.2,,0,296,3.9,30.3,,,,
1563,2021-02-23 06:30,-3.2,,0,301.6,4.4,29.3,,,,
1563,2021-02-23 06:40,-3.2,,0,310.7,1.7,30.4,,,,
1563,2021-02-23 06:50,-3.5,,0,14.7,1.1,30.5,,,,
1563,2021-02-23 07:00,-3.5,,0,274.2,.9,30.9,,,,
1563,2021-02-23 07:10,-3.6,,0,289.6,.6,31.6,,,,
1563,2021-02-23 07:20,-3.7,,0,339.6,1.3,31.5,,,,
1563,2021-02-23 07:30,-3.7,,0,352.2,0,31.8,,,,
1563,2021-02-23 07:40,-3.6,,0,333.6,1.5,31.2,,,,
1563,2021-02-23 07:50,-3.4,,0,309.7,3,29,,,,
1563,2021-02-23 08:00,-3.2,,0,268.2,2.8,28.5,,,,
1563,2021-02-23 08:10,-3.2,,0,319.2,4.1,28.6,,,,
1563,2021-02-23 08:20,-3.1,,0,299.8,5,28,,,,
1563,2021-02-23 08:30,-3.1,,0,330.8,5.7,27.1,,,,
1563,2021-02-23 08:40,-3.2,,0,329.7,2.6,25.6,,,,
1563,2021-02-23 08:50,-2.7,,0,270.7,1,26.4,,,,
1563,2021-02-23 09:00,-2.6,,0,306.9,.9,24,,,,
1563,2021-02-23 09:10,-2.6,,0,267.8,2.4,23.5,,,,
1563,2021-02-23 09:20,-2.6,,0,299.8,4.6,24.3,,,,
1563,2021-02-23 09:30,-2.4,,0,312.1,3.4,24.2,,,,
1563,2021-02-23 09:40,-2.3,,0,347.3,3.7,24.3,,,,
1563,2021-02-23 09:50,-2.1,,0,304.4,3.7,24.9,,,,
1563,2021-02-23 10:00,-2.2,,0,310.4,4.7,23.5,,,,
1563,2021-02-23 10:10,-1.5,,0,329.4,2.4,24.3,,,,
1563,2021-02-23 10:20,-1.7,,0,357.5,3.1,22.8,,,,
1563,2021-02-23 10:30,-1.4,,0,332.9,3.8,23.1,,,,
1563,2021-02-23 10:40,-.8,,0,336,2.3,22.1,,,,
1563,2021-02-23 10:50,-1,,0,319.9,1.2,21.9,,,,
1563,2021-02-23 11:00,-.9,,0,287.2,2,20.6,,,,
1563,2021-02-23 11:10,-.9,,0,342,3.1,20.4,,,,
1563,2021-02-23 11:20,-1,,0,331.5,4.1,19.7,,,,
1563,2021-02-23 11:30,-.5,,0,311.8,3.5,21.1,,,,
1563,2021-02-23 11:40,-.3,,0,277,2.7,21,,,,
1563,2021-02-23 11:50,-.4,,0,330.1,3.4,18.4,,,,
1563,2021-02-23 12:00,-.3,,0,288.2,2.8,18.1,,,,
1563,2021-02-23 12:10,-.4,,0,299.8,4.5,18.3,,,,
1563,2021-02-23 12:20,.2,,0,5.2,3.7,16.4,,,,
1563,2021-02-23 12:30,.2,,0,312.8,3.2,16.8,,,,
1563,2021-02-23 12:40,.6,,0,298.8,4.1,16.8,,,,
1563,2021-02-23 12:50,.4,,0,298.8,2.4,14.9,,,,
1563,2021-02-23 13:00,.9,,0,346.9,3.7,15.3,,,,
1563,2021-02-23 13:10,1.3,,0,282.6,4.3,16.3,,,,
1563,2021-02-23 13:20,1.3,,0,294.6,5.7,15.5,,,,
1563,2021-02-23 13:30,1.6,,0,315.7,3.4,14.6,,,,
1563,2021-02-23 13:40,1.7,,0,301.9,3.1,14.2,,,,
1563,2021-02-23 13:50,1.9,,0,319.5,4.2,14.9,,,,
1563,2021-02-23 14:00,1.7,,0,341.7,4.5,14.4,,,,
1563,2021-02-23 14:10,2,,0,312.1,2.2,14.3,,,,
1563,2021-02-23 14:20,2.3,,0,323.4,2.8,13.9,,,,
1563,2021-02-23 14:30,2.1,,0,304.8,2,13.3,,,,
1563,2021-02-23 14:50,2.4,,0,303,5,12.4,,,,
1563,2021-02-23 15:00,2.9,,0,295.3,2.7,14,,,,
1563,2021-02-23 15:10,2.5,,0,343.4,4.1,12.7,,,,
1563,2021-02-23 15:20,2.8,,0,285.1,1.3,12.9,,,,
1563,2021-02-23 15:30,2.6,,0,333.9,3,12.5,,,,
1563,2021-02-23 15:40,2.8,,0,341,5.2,12,,,,
1563,2021-02-23 15:50,2.6,,0,310.4,7.1,12.1,,,,
1563,2021-02-23 16:00,2.8,,0,342.4,3.8,13.1,,,,
1563,2021-02-23 16:10,2.8,,0,332.5,3.5,13,,,,
1563,2021-02-23 16:20,2.6,,0,304.4,2.1,11.8,,,,
1563,2021-02-23 16:30,2.7,,0,284.7,2.6,12.4,,,,
1563,2021-02-23 16:40,2.8,,0,316.7,2,13.5,,,,
1563,2021-02-23 16:50,2.6,,0,314.9,2.6,13.5,,,,
1563,2021-02-23 17:00,2.3,,0,304.4,3.2,12.7,,,,
1563,2021-02-23 17:10,2.2,,0,295.3,3.5,14,,,,
1563,2021-02-23 17:20,1.9,,0,359.6,1.6,14.7,,,,
1563,2021-02-23 17:30,1.7,,0,323.7,2.8,15.6,,,,
1563,2021-02-23 17:40,1.6,,0,311.1,1.6,16.4,,,,
1563,2021-02-23 17:50,1.5,,0,303.3,1.9,17.9,,,,
1563,2021-02-23 18:00,1.2,,0,329,2.4,19.9,,,,
1563,2021-02-23 18:20,.8,,0,337.8,1.7,22,,,,
1563,2021-02-23 18:30,.7,,0,343.1,1.5,23.2,,,,
1563,2021-02-23 18:40,.6,,0,349.8,1.6,24.1,,,,
1563,2021-02-23 18:50,.4,,0,304.8,2.2,23.5,,,,
1563,2021-02-23 19:00,.2,,0,327.6,4.2,23.5,,,,
1563,2021-02-23 19:10,-.1,,0,327.3,2.5,24.1,,,,
1563,2021-02-23 19:20,-.4,,0,293.2,4.6,25.3,,,,
1563,2021-02-23 19:30,-.6,,0,344.5,2.8,27.9,,,,
1563,2021-02-23 19:40,-.9,,0,326.9,3.2,28.6,,,,
1563,2021-02-23 19:50,-1,,0,358.9,2.8,29.5,,,,
1563,2021-02-23 20:00,-1.2,,0,333.6,5.4,30.4,,,,
1563,2021-02-23 20:10,-1.4,,0,341.3,3.2,32.4,,,,
1563,2021-02-23 20:20,-1.6,,0,327.3,4.7,33.4,,,,
1563,2021-02-23 20:30,-1.8,,0,338.5,2,33.5,,,,
1563,2021-02-23 20:40,-2.1,,0,322,1.4,35.2,,,,
1563,2021-02-23 20:50,-2.2,,0,286.5,1.7,36,,,,
1563,2021-02-23 21:00,-2.4,,0,54.1,2.4,36.1,,,,
1563,2021-02-23 21:10,-2.4,,0,319.5,2.4,37.3,,,,
1563,2021-02-23 21:20,-2.5,,0,302.3,.7,36.5,,,,
1563,2021-02-23 21:30,-2.6,,0,297.7,1,36.6,,,,
1563,2021-02-23 21:40,-2.6,,0,296,1.7,36.9,,,,
1563,2021-02-23 21:50,-2.7,,0,17.5,1,36.6,,,,
1563,2021-02-23 22:00,-2.7,,0,314.6,1.5,35.7,,,,
1563,2021-02-23 22:10,-2.7,,0,322,1,35.7,,,,
1563,2021-02-23 22:20,-2.6,,0,295.3,.4,34.8,,,,
1563,2021-02-23 22:30,-2.7,,0,345.9,.7,34.5,,,,
1563,2021-02-23 22:40,-2.6,,0,15.4,1,33.7,,,,
1563,2021-02-23 22:50,-2.6,,0,352.9,1.4,33.5,,,,
1563,2021-02-23 23:00,-2.6,,0,355.4,.4,33.9,,,,
1563,2021-02-23 23:10,-2.5,,0,349.4,1.6,33.2,,,,
1563,2021-02-23 23:20,-2.7,,0,14.4,.5,33.7,,,,
1563,2021-02-23 23:30,-2.7,,0,13.3,1.9,33.2,,,,
1563,2021-02-23 23:40,-2.8,,0,354.3,.9,34,,,,
1563,2021-02-23 23:50,-2.9,,0,340.3,.2,33.7,,,,
1563,2021-02-24 00:00,-3,,0,353.3,1,33.5,,,,
1563,2021-02-24 00:10,-3,,0,349.8,1.5,33.8,,,,
1563,2021-02-24 00:20,-3.1,,0,309.7,1.1,33.9,,,,
1563,2021-02-24 00:30,-3.1,,0,300.2,1.2,33.7,,,,
1563,2021-02-24 00:40,-3.2,,0,301.9,1.9,33.2,,,,
1563,2021-02-24 00:50,-3.2,,0,307.6,1,33.9,,,,
1563,2021-02-24 01:00,-3.1,,0,324.4,.9,33.3,,,,
1563,2021-02-24 01:10,-3.1,,0,288.2,1.2,32.6,,,,
1563,2021-02-24 01:20,-3,,0,329.4,1.1,33.2,,,,
1563,2021-02-24 01:30,-3.2,,0,288.9,.6,34.9,,,,
1563,2021-02-24 01:40,-3.5,,0,17.2,0,35.6,,,,
1563,2021-02-24 01:50,-3.7,,0,31.6,0,35.9,,,,
1563,2021-02-24 02:00,-3.8,,0,34.1,0,38.3,,,,
1563,2021-02-24 02:10,-3.9,,0,42.1,0,38.9,,,,
1563,2021-02-24 02:20,-4,,0,35.8,0,38,,,,
1563,2021-02-24 02:30,-4.1,,0,59,0,39,,,,
1563,2021-02-24 02:40,-3.9,,0,72,.8,40.6,,,,
1563,2021-02-24 02:50,-4.1,,0,95.9,.7,40.3,,,,
1563,2021-02-24 03:00,-4.2,,0,47.1,0,41.1,,,,
1563,2021-02-24 03:10,-4.2,,0,31.6,0,41.7,,,,
1563,2021-02-24 03:20,-4.2,,0,68.5,0,41.4,,,,
1563,2021-02-24 03:30,-4.2,,0,52,.4,40.5,,,,
1563,2021-02-24 03:40,-4.1,,0,24.2,0,40.2,,,,
1563,2021-02-24 03:50,-4,,0,168.3,0,39.6,,,,
1563,2021-02-24 04:00,-3.7,,0,28.8,0,38.5,,,,
1563,2021-02-24 04:10,-3.7,,0,113.9,1.5,37,,,,
1563,2021-02-24 04:20,-3.7,,0,163.4,0,38.2,,,,
1563,2021-02-24 04:30,-4,,0,40.4,.7,38.2,,,,
1563,2021-02-24 04:40,-4,,0,47.4,0,38,,,,
1563,2021-02-24 04:50,-4.5,,0,337.1,.5,40,,,,
1563,2021-02-24 05:00,-4.7,,0,31.2,0,41.9,,,,
1563,2021-02-24 05:10,-4.8,,0,83.3,.1,43.1,,,,
1563,2021-02-24 05:20,-5,,0,218.6,0,42.9,,,,
1563,2021-02-24 05:30,-5.1,,0,14.7,0,43.3,,,,
1563,2021-02-24 05:40,-5.1,,0,25.3,0,44.1,,,,
1563,2021-02-24 05:50,-5.2,,0,317.1,0,44,,,,
1563,2021-02-24 06:00,-5.3,,0,296,0,43.9,,,,
1563,2021-02-24 06:10,-5.3,,0,346.2,0,44.5,,,,
1563,2021-02-24 06:20,-5.2,,0,216.2,0,44.4,,,,
1563,2021-02-24 06:40,-4.5,,0,331.5,1.5,42.1,,,,
1563,2021-02-24 06:50,-4.6,,0,350.5,.7,41.4,,,,
1563,2021-02-24 07:00,-4.7,,0,330.4,.7,42.2,,,,
1563,2021-02-24 07:10,-4.5,,0,219.3,.7,43.1,,,,
1563,2021-02-24 07:20,-4.5,,0,28.8,.8,43.8,,,,
1563,2021-02-24 07:30,-4.4,,0,23.9,0,44,,,,
1563,2021-02-24 07:40,-4.2,,0,323.7,.3,43.9,,,,
1563,2021-02-24 07:50,-4.1,,0,350.5,2,43,,,,
1563,2021-02-24 08:00,-4.1,,0,357.5,2.1,42.9,,,,
1563,2021-02-24 08:10,-4,,0,48.5,1.7,45,,,,
1563,2021-02-24 08:20,-4,,0,8,2.6,45.5,,,,
1563,2021-02-24 08:30,-3.8,,0,9.1,2.7,46.1,,,,
1563,2021-02-24 08:40,-3.7,,0,336.7,1.7,46.2,,,,
1563,2021-02-24 08:50,-3.4,,0,354.3,2.1,44.3,,,,
1563,2021-02-24 09:00,-3.1,,0,346.9,.3,42.3,,,,
1563,2021-02-24 09:10,-2.7,,0,13.7,2.2,39.4,,,,
1563,2021-02-24 09:20,-2.3,,0,20,2.6,37.5,,,,
1563,2021-02-24 09:30,-1.8,,0,11.9,4.2,36.5,,,,
1563,2021-02-24 09:40,-1.1,,0,26.7,2,36.5,,,,
1563,2021-02-24 09:50,-1.3,,0,76.9,.8,34.3,,,,
1563,2021-02-24 10:00,-1.2,,0,311.4,1,33.3,,,,
1563,2021-02-24 10:10,-.7,,0,47.4,2,34.3,,,,
1563,2021-02-24 10:20,-.6,,0,9.1,1.5,32.8,,,,
1563,2021-02-24 10:30,-.2,,0,314.6,1.3,32.4,,,,
1563,2021-02-24 10:40,.3,,0,74.5,2.7,29.7,,,,
1563,2021-02-24 10:50,.9,,0,53.7,2,28,,,,
1563,2021-02-24 11:00,1.1,,0,.3,2,26.7,,,,
1563,2021-02-24 11:10,1.6,,0,45.3,1.6,22.7,,,,
1563,2021-02-24 11:20,2.2,,0,78.7,2.2,24.7,,,,
1563,2021-02-24 11:30,2.3,,0,357.8,1,21.3,,,,
1563,2021-02-24 11:40,2.5,,0,131.8,.8,23.1,,,,
1563,2021-02-24 11:50,3.5,,0,106.5,.9,20.5,,,,
1563,2021-02-24 12:00,3.8,,0,132.5,1.1,17.9,,,,
1563,2021-02-24 12:10,4,,0,267.5,0,17.6,,,,
1563,2021-02-24 12:20,4.9,,0,118.4,.9,18.6,,,,
1563,2021-02-24 12:30,4.9,,0,112.4,0,16.4,,,,
1563,2021-02-24 12:50,6,,0,228.5,1,15.6,,,,
1563,2021-02-24 13:00,5.6,,0,254.8,1.1,14,,,,
1563,2021-02-24 13:10,6,,0,285.8,.7,14.3,,,,
1563,2021-02-24 13:30,5.6,,0,81.9,2.8,7.1,,,,
1563,2021-02-24 13:40,5.9,,0,16.1,2.3,4.5,,,,
1563,2021-02-24 13:50,5.7,,0,23.5,1.8,1.6,,,,
1563,2021-02-24 14:00,5.9,,0,89.9,1.3,4.4,,,,
1563,2021-02-24 14:10,6.4,,0,3.1,.5,5.3,,,,
1563,2021-02-24 14:20,6.6,,0,41.8,1,5.9,,,,
1563,2021-02-24 14:30,6.4,,0,298.4,.5,5.5,,,,
1563,2021-02-24 14:40,6.7,,0,47.8,1.5,9.7,,,,
1563,2021-02-24 14:50,6.7,,0,21.7,1.1,13.7,,,,
1563,2021-02-24 15:00,6.9,,0,68.9,.3,13.7,,,,
1563,2021-02-24 15:10,7.1,,0,54.4,.5,11.6,,,,
1563,2021-02-24 15:20,7.2,,0,121.9,1.7,9.8,,,,
1563,2021-02-24 15:30,7.2,,0,151.5,1.1,9.8,,,,
1563,2021-02-24 15:40,7.1,,0,86.8,0,9.6,,,,
1563,2021-02-24 15:50,7.2,,0,290.7,.7,8.8,,,,
1563,2021-02-24 16:00,7.8,,0,207,0,7.9,,,,
1563,2021-02-24 16:10,7.9,,0,118.4,0,8.5,,,,
1563,2021-02-24 16:20,8.3,,0,221.1,0,8.2,,,,
1563,2021-02-24 16:30,8,,0,273.5,0,7.2,,,,
1563,2021-02-24 16:40,7.5,,0,61.5,.6,7.5,,,,
1563,2021-02-24 16:50,7.3,,0,339.2,1.1,7.4,,,,
1563,2021-02-24 17:00,7,,0,359.6,0,8.1,,,,
1563,2021-02-24 17:10,6.8,,0,342.4,.8,7.4,,,,
1563,2021-02-24 17:20,6.4,,0,15.1,2,7.7,,,,
1563,2021-02-24 17:30,5.9,,0,7,1.9,5.9,,,,
1563,2021-02-24 17:40,5.4,,0,296.7,1.8,6.9,,,,
1563,2021-02-24 17:50,4.9,,0,327.3,2,10.8,,,,
1563,2021-02-24 18:00,4.5,,0,332.5,1.1,12.3,,,,
1563,2021-02-24 18:10,4.3,,0,307.2,1.3,13.3,,,,
1563,2021-02-24 18:20,4,,0,6.6,.9,15.2,,,,
1563,2021-02-24 18:30,3.9,,0,317.8,2,16,,,,
1563,2021-02-24 18:40,3.8,,0,313.2,.9,16.3,,,,
1563,2021-02-24 18:50,3.7,,0,350.5,1,16.8,,,,
1563,2021-02-24 19:00,3.4,,0,319.2,1,18,,,,
1563,2021-02-24 19:10,3.3,,0,0,1,19.6,,,,
1563,2021-02-24 19:20,2.8,,0,283,0,22,,,,
1563,2021-02-24 19:30,2.5,,0,323.7,1.2,24.7,,,,
1563,2021-02-24 19:40,1.4,,0,134.6,0,24.6,,,,
1563,2021-02-24 19:50,1,,0,155.3,0,26.3,,,,
1563,2021-02-24 20:00,.6,,0,166.6,0,28.7,,,,
1563,2021-02-24 20:10,.4,,0,141.3,0,31.5,,,,
1563,2021-02-24 20:20,.2,,0,152.5,0,32.7,,,,
1563,2021-02-24 20:30,-.2,,0,262.9,0,35,,,,
1563,2021-02-24 20:40,-.4,,0,89.9,0,34.9,,,,
1563,2021-02-24 20:50,-.6,,0,110.7,0,37.7,,,,
1563,2021-02-24 21:00,-.9,,0,137.8,0,38,,,,
1563,2021-02-24 21:10,-1.2,,0,133.5,0,40.1,,,,
1563,2021-02-24 21:20,-1.2,,0,120.9,0,41,,,,
1563,2021-02-24 21:30,-1.4,,0,22.4,0,41.9,,,,
1563,2021-02-24 21:40,-1.4,,0,24.9,0,43,,,,
1563,2021-02-24 21:50,-1.2,,0,28.8,.8,46.2,,,,
1563,2021-02-24 22:00,-.5,,0,310.4,0,49.2,,,,
1563,2021-02-24 22:10,-1.2,,0,301.6,0,47.6,,,,
1563,2021-02-24 22:20,-1.5,,0,223.2,0,49.9,,,,
1563,2021-02-24 22:30,-1.5,,0,143.7,0,50.9,,,,
1563,2021-02-24 22:40,-1.6,,0,314.2,0,52.8,,,,
1563,2021-02-24 22:50,-1.9,,0,350.8,0,52.7,,,,
1563,2021-02-24 23:00,-2,,0,21.4,0,54,,,,
1563,2021-02-24 23:10,-2,,0,31.2,0,54.4,,,,
1563,2021-02-24 23:20,-2.1,,0,0,0,55,,,,
1563,2021-02-24 23:30,-2.1,,0,350.8,0,58,,,,
1563,2021-02-24 23:40,-2.1,,0,13,0,59.9,,,,
1563,2021-02-24 23:50,-2,,0,44.9,0,63.3,,,,
1563,2021-02-25 00:00,-2,,0,63.6,0,66.8,,,,
1563,2021-02-25 00:10,-2,,0,346.6,0,69.5,,,,
1563,2021-02-25 00:20,-2.1,,0,306.9,0,70.3,,,,
1563,2021-02-25 00:30,-2.2,,0,75.5,0,70.9,,,,
1563,2021-02-25 00:40,-2.1,,0,57.3,0,72.5,,,,
1563,2021-02-25 00:50,-2.3,,0,15.1,0,73.7,,,,
1563,2021-02-25 01:00,-2.5,,0,3.8,0,75.5,,,,
1563,2021-02-25 01:10,-2.6,,0,76.6,0,75.9,,,,
1563,2021-02-25 01:20,-2.4,,0,3.8,0,74.3,,,,
1563,2021-02-25 01:30,-2.3,,0,340.6,0,72.4,,,,
1563,2021-02-25 01:40,-2.4,,0,67.4,0,70.1,,,,
1563,2021-02-25 01:50,-2.2,,0,38.6,0,67.3,,,,
1563,2021-02-25 02:00,-2.2,,0,352.2,0,67.5,,,,
1563,2021-02-25 02:10,-2.3,,0,337.8,0,72.2,,,,
1563,2021-02-25 02:20,-2.5,,0,343.4,0,74.2,,,,
1563,2021-02-25 02:30,-2.5,,0,309.3,0,76.7,,,,
1563,2021-02-25 02:40,-2.5,,0,166.6,0,76.5,,,,
1563,2021-02-25 02:50,-2.5,,0,168,0,77.3,,,,
1563,2021-02-25 03:00,-2.6,,0,269.2,0,77,,,,
1563,2021-02-25 03:20,-2.5,,0,338.2,0,76.3,,,,
1563,2021-02-25 03:30,-2.6,,0,307.6,0,74.9,,,,
1563,2021-02-25 03:40,-2.8,,0,316.7,0,75.5,,,,
1563,2021-02-25 03:50,-2.8,,0,254.8,0,76.1,,,,
1563,2021-02-25 04:00,-2.6,,0,36.2,0,76.8,,,,
1563,2021-02-25 04:10,-2.3,,0,252.7,0,75.1,,,,
1563,2021-02-25 04:20,-1.8,,0,28.4,0,59.3,,,,
1563,2021-02-25 04:30,-1.1,,0,29.8,0,46.8,,,,
1563,2021-02-25 04:40,-1,,0,81.9,.2,43.3,,,,
1563,2021-02-25 04:50,-1.2,,0,15.8,0,46.8,,,,
1563,2021-02-25 05:00,-1.5,,0,281.5,0,51.8,,,,
1563,2021-02-25 05:10,-1.8,,0,264.7,0,56,,,,
1563,2021-02-25 05:20,-2.1,,0,68.9,0,58.1,,,,
1563,2021-02-25 05:30,-2.3,,0,41.4,0,58.8,,,,
1563,2021-02-25 05:40,-2.4,,0,41.4,0,58.8,,,,
1563,2021-02-25 05:50,-2.2,,0,34.1,0,59.6,,,,
1563,2021-02-25 06:00,-1.6,,0,329,0,57,,,,
1563,2021-02-25 06:10,-.5,,0,14,0,50.6,,,,
1563,2021-02-25 06:20,-.5,,0,18.9,0,49.6,,,,
1563,2021-02-25 06:30,-.4,,0,49.9,0,45.2,,,,
1563,2021-02-25 06:40,-.1,,0,1.4,0,38.6,,,,
1563,2021-02-25 06:50,-.5,,0,18.9,0,46.4,,,,
1563,2021-02-25 07:00,-.7,,0,349.4,0,50.6,,,,
1563,2021-02-25 07:10,-.9,,0,88.5,0,46.5,,,,
1563,2021-02-25 07:20,-.9,,0,61.5,0,38.4,,,,
1563,2021-02-25 07:30,-1,,0,39.7,0,40.1,,,,
1563,2021-02-25 07:40,-1.1,,0,33,0,45.1,,,,
1563,2021-02-25 07:50,-1.1,,0,16.8,0,45,,,,
1563,2021-02-25 08:00,-1,,0,47.1,0,43.4,,,,
1563,2021-02-25 08:10,-.8,,0,31.2,.1,41.3,,,,
1563,2021-02-25 08:20,-.5,,0,120.2,0,39.7,,,,
1563,2021-02-25 08:30,-.4,,0,28.4,0,39.7,,,,
1563,2021-02-25 08:40,0,,0,76.2,0,36.7,,,,
1563,2021-02-25 08:50,.3,,0,79.1,1.5,33.8,,,,
1563,2021-02-25 09:00,.2,,0,37.2,0,35.8,,,,
1563,2021-02-25 09:10,.1,,0,12.3,1.7,35.9,,,,
1563,2021-02-25 09:20,.3,,0,23.9,0,35.7,,,,
1563,2021-02-25 09:30,.7,,0,14.4,0,34.8,,,,
1563,2021-02-25 09:40,.8,,0,27.7,1,34.9,,,,
1563,2021-02-25 09:50,1,,0,2.4,2.2,33.9,,,,
1563,2021-02-25 10:00,1.4,,0,13.3,1.4,31.9,,,,
1563,2021-02-25 10:10,1.7,,0,162.7,0,31.2,,,,
1563,2021-02-25 10:20,2.3,,0,295.6,0,29,,,,
1563,2021-02-25 10:30,2.5,,0,28.4,.8,27.9,,,,
1563,2021-02-25 10:40,2.7,,0,30.5,0,27.3,,,,
1563,2021-02-25 10:50,2.7,,0,13.7,0,28.4,,,,
1563,2021-02-25 11:00,2.7,,0,314.9,0,28.8,,,,
1563,2021-02-25 11:10,3.1,,0,106.5,.7,27.7,,,,
1563,2021-02-25 11:20,3.3,,0,325.1,0,27.7,,,,
1563,2021-02-25 11:30,3.5,,0,312.8,0,26.2,,,,
1563,2021-02-25 11:40,3.4,,0,35.5,1.8,26.7,,,,
1563,2021-02-25 11:50,3.2,,0,346.2,1.6,27.5,,,,
1563,2021-02-25 12:00,3.3,,0,1.7,.5,27.8,,,,
1563,2021-02-25 12:10,3.6,,0,1.4,.7,27.7,,,,
1563,2021-02-25 12:20,3.9,,0,328.7,0,27.1,,,,
